Torsade B B_DISEASE_ADJECTIVE[DISEASE]/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
and O O
one O O
carcinoma B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
of I I_DISEASE/I_BODY_PART_OR_ORGAN_COMPONENT
the I I_DISEASE/I_BODY_PART_OR_ORGAN_COMPONENT
prostate I I_DISEASE/I_BODY_PART_OR_ORGAN_COMPONENT
have O O
been O O
reported O O
in O O
association O O
with O O
its O O
use O O
. O O

The O O
present O O
case O O
is O O
the O O
first O O
carcinoma B B_DISEASE_ADJECTIVE[DISEASE]/B_PERSON
of I B_DISEASE_ADJECTIVE[DISEASE]/I_PERSON
the I B_DISEASE_ADJECTIVE[DISEASE]/I_PERSON
renal I B_DISEASE_ADJECTIVE[DISEASE]/I_PERSON
pelvis I B_DISEASE_ADJECTIVE[DISEASE]/I_PERSON
reported O O
in O O
association O O
with O O
cyclophosphamide O O
treatment O O
. O O

It O O
is O O
the O O
third O O
urinary B B_DISEASE_ADJECTIVE[DISEASE]/B_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
tract I I_DISEASE_ADJECTIVE[DISEASE]/I_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
cancer I I_DISEASE_ADJECTIVE[DISEASE]/I_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
reported O O
in O O
association O O
with O O
cyclophosphamide O O
treatment O O
for O O
nonmalignant O O
disease O O
. O O

The O O
association O O
of O O
the O O
tumor B B_DISEASE
with O O
preexisting O O
hydroureteronephrosis B B_DISEASE
suggests O O
that O O
stasis O O
prolonged O O
and O O
intensified O O
exposure O O
of O O
upper O O
urinary O O
tract O O
epithelium O O
to O O
cyclophosphamide O O
. O O

Patients O O
who O O
are O O
candidates O O
for O O
long O O
- O O
term O O
cyclophosphamide O O
treatment O O
should O O
be O O
routinely O O
evaluated O O
for O O
obstructive B B_DISEASE_ADJECTIVE[DISEASE]
uropathy I I_DISEASE_ADJECTIVE[DISEASE]
. O O

Medial O O
changes O O
in O O
arterial O O
spasm B B_DISEASE/B_MEASURE
induced O O
by O O
L O O
- O O
norepinephrine O O
. O O

In O O
normal O O
rats O O
, O O
the O O
media O O
of O O
small O O
arteries O O
( O O
0 O O
. O O
4 O O
- O O
- O O
0 O O
. O O
2 O O
mm O O
in O O
diameter O O
) O O
previously O O
was O O
shown O O
to O O
contain O O
intracellular O O
vacuoles O O
, O O
identified O O
ultrastructurally O O
as O O
herniations O O
of O O
one O O
smooth O O
muscle O O
cell O O
into O O
another O O
. O O

In O O
the O O
media O O
of O O
the O O
saphenous O O
artery O O
and O O
its O O
distal O O
branch O O
, O O
vasoconstriction O O
induced O O
by O O
L O O
- O O
norepinephrine O O
produced O O
many O O
cell O O
- O O
to O O
- O O
cell O O
hernias B B_PERSON/B_DISEASE
within O O
15 O O
minutes O O
. O O

At O O
1 O O
day O O
their O O
number O O
was O O
reduced O O
to O O
about O O
1 O O
/ O O
10 O O
of O O
the O O
original O O
number O O
. O O

The O O
experimental O O
data O O
are O O
discussed O O
in O O
relation O O
to O O
medial O O
changes O O
observed O O
in O O
other O O
instances O O
of O O
arterial O O
spasm B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
. O O

Endothelial O O
changes O O
that O O
developed O O
in O O
the O O
same O O
experimental O O
model O O
were O O
described O O
in O O
a O O
previous O O
paper O O
. O O

Bilateral O O
retinal B B_DISEASE_ADJECTIVE[DISEASE]/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
artery I B_DISEASE_ADJECTIVE[DISEASE]/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
and I B_DISEASE_ADJECTIVE[DISEASE]/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
choriocapillaris I B_DISEASE_ADJECTIVE[DISEASE]/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
occlusion I B_DISEASE_ADJECTIVE[DISEASE]/I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
following O O
the O O
injection O O
of O O
long O O
- O O
acting O O
corticosteroid O O
suspensions O O
in O O
combination O O
with O O
other O O
drugs O O
: O O
I O O
. O O

Clinical O O
studies O O
. O O

Two O O
well O O
- O O
documented O O
cases O O
of O O
bilateral O O
retinal B B_DISEASE/B_PERSON
artery I I_DISEASE/I_PERSON
and I I_DISEASE/I_PERSON
choriocapillaris I I_DISEASE/I_PERSON
occlusions I I_DISEASE/I_PERSON
with O O
blindness B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
following O O
head O O
and O O
neck O O
soft O O
- O O
tissue O O
injection O O
with O O
methylprednisolone O O
acetate O O
in O O
combination O O
with O O
lidocaine O O
, O O
epinephrine O O
, O O
or O O
penicillin O O
are O O
reported O O
. O O

The O O
acute O O
observations O O
included O O
hazy O O
sensorium O O
, O O
superior O O
gaze O O
palsy B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
, O O
pupillary B B_DISEASE
abnormalities I I_DISEASE
, O O
and O O
conjunctival O O
hemorrhages B B_DISEASE
with O O
edema B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
. O O

Follow O O
- O O
up O O
changes O O
showed O O
marked O O
visual B B_DISEASE
loss I I_DISEASE
, O O
constricted O O
visual O O
fields O O
, O O
optic O O
nerve O O
pallor O O
, O O
vascular O O
attenuation O O
, O O
and O O
chorioretinal B B_DISEASE
atrophy I I_DISEASE
. O O

The O O
literature O O
is O O
reviewed O O
, O O
and O O
possible O O
causes O O
are O O
discussed O O
. O O

Abnormalities O O
of O O
the O O
pupil O O
and O O
visual O O
- O O
evoked O O
potential O O
in O O
quinine O O
amblyopia B B_DISEASE_ADJECTIVE[DISEASE]/B_BIO
. O O

Total O O
blindness B B_DISEASE
with O O
a O O
transient O O
tonic B B_DISEASE_ADJECTIVE[DISEASE]
pupillary I I_DISEASE_ADJECTIVE[DISEASE]
response O O
, O O
denervation O O
supersensitivity O O
, O O
and O O
abnormal O O
visual O O
- O O
evoked O O
potentials O O
developed O O
in O O
a O O
54 O O
- O O
year O O
- O O
old O O
man O O
after O O
the O O
use O O
of O O
quinine O O
sulfate O O
for O O
leg B B_DISEASE
cramps I I_DISEASE
. O O

He O O
later O O
recovered O O
normal O O
visual O O
acuity O O
. O O

A O O
transient O O
tonic B B_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]/B_DISEASE_ADJECTIVE[DISEASE]
pupillary I I_DRUG[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]/I_DISEASE_ADJECTIVE[DISEASE]
response O O
, O O
denervation O O
supersensitivity O O
, O O
and O O
abnormal O O
visual O O
- O O
evoked O O
potentials O O
in O O
quinine O O
toxicity B B_DISEASE/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
, O O
to O O
our O O
knowledge O O
, O O
have O O
not O O
been O O
previously O O
reported O O
. O O

Suxamethonium O O
- O O
induced O O
jaw B B_DISEASE
stiffness I I_DISEASE
and O O
myalgia B B_DISEASE
associated O O
with O O
atypical O O
cholinesterase O O
: O O
case O O
report O O
. O O

An O O
11 O O
- O O
year O O
- O O
old O O
boy O O
was O O
given O O
halothane O O
, O O
nitrous O O
oxide O O
and O O
oxygen O O
, O O
pancuronium O O
0 O O
. O O
4 O O
mg O O
and O O
suxamethonium O O
100 O O
mg O O
for O O
induction O O
of O O
anaesthesia O O
. O O

In O O
response O O
to O O
this O O
a O O
marked O O
jaw B B_DISEASE
stiffness I I_DISEASE
occurred O O
which O O
lasted O O
for O O
two O O
minutes O O
and O O
the O O
anaesthesia O O
were O O
terminated O O
. O O

Four O O
hours O O
of O O
apnoea B B_DISEASE
ensued O O
and O O
he O O
suffered O O
generalized O O
severe O O
myalgia B B_DISEASE
lasting O O
for O O
one O O
week O O
. O O

This O O
was O O
verified O O
by O O
study O O
of O O
the O O
family O O
. O O

The O O
case O O
shows O O
that O O
prolonged B B_DISEASE
jaw I I_DISEASE
rigidity I I_DISEASE
and O O
myalgia B B_DISEASE
may O O
occur O O
after O O
suxamethonium O O
in O O
patients O O
with O O
atypical O O
cholinesterase O O
despite O O
pretreatment O O
with O O
pancuronium O O
. O O

Indomethacin O O
- O O
induced O O
hyperkalemia B B_DISEASE
in O O
three O O
patients O O
with O O
gouty B B_DISEASE/B_LOCATION
arthritis I I_DISEASE/I_LOCATION
. O O

We O O
describe O O
three O O
patients O O
in O O
whom O O
severe O O
, O O
life O O
- O O
threatening O O
hyperkalemia B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
and O O
renal B B_DISEASE
insufficiency I I_DISEASE
developed O O
after O O
treatment O O
of O O
acute O O
gouty B B_DISEASE/B_LOCATION
arthritis I I_DISEASE/I_LOCATION
with O O
indomethacin O O
. O O

This O O
complication O O
may O O
result O O
from O O
an O O
inhibition O O
of O O
prostaglandin O O
synthesis O O
and O O
consequent O O
hyporeninemic B B_DISEASE
hypoaidosteronism I I_DISEASE
. O O

Careful O O
attention O O
to O O
renal O O
function O O
and O O
potassium O O
balance O O
in O O
patients O O
receiving O O
indomethacin O O
or O O
other O O
nonsteroidal O O
anti O O
- O O
inflammatory O O
agents O O
, O O
particularly O O
in O O
those O O
patients O O
with O O
diabetes B B_DISEASE_ADJECTIVE[DISEASE]
mellitus I I_DISEASE_ADJECTIVE[DISEASE]
or O O
preexisting O O
renal B B_DISEASE
disease I I_DISEASE
, O O
will O O
help O O
prevent O O
this O O
potentially O O
serious O O
complication O O
. O O

Etomidate O O
: O O
a O O
foreshortened O O
clinical O O
trial O O
. O O

Unpremedicated O O
patients O O
were O O
given O O
fentanyl O O
1 O O
microgram O O
/ O O
kg O O
followed O O
by O O
etomidate O O
0 O O
. O O
3 O O
mg O O
/ O O
kg O O
. O O

Anaesthesia O O
was O O
maintained O O
with O O
intermittent O O
etomidate O O
in O O
2 O O
- O O
4 O O
mg O O
doses O O
. O O

Patients O O
were O O
interviewed O O
personally O O
later O O
the O O
same O O
day O O
, O O
and O O
by O O
questionnaire O O
three O O
to O O
four O O
weeks O O
later O O
. O O

Venous O O
pain B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
occurred O O
in O O
68 O O
% O O
of O O
patients O O
and O O
50 O O
% O O
had O O
redness O O
, O O
pain B B_DISEASE
or O O
swelling B B_DISEASE
related O O
to O O
the O O
injection O O
site O O
, O O
in O O
some O O
cases O O
lasting O O
up O O
to O O
three O O
weeks O O
after O O
anaesthesia O O
. O O

Skeletal O O
movements O O
occurred O O
in O O
50 O O
% O O
of O O
patients O O
; O O
30 O O
% O O
experienced O O
respiratory B B_DISEASE
upset I I_DISEASE
, O O
one O O
sufficiently O O
severe O O
to O O
necessitate O O
abandoning O O
the O O
technique O O
. O O

Nausea B B_DISEASE
and O O
vomiting B B_DISEASE
occurred O O
in O O
40 O O
% O O
and O O
25 O O
% O O
had O O
disturbing O O
emergence O O
psychoses B B_DISEASE_ADJECTIVE[DISEASE]/B_MEASURE
. O O

Levodopa O O
- O O
induced O O
dyskinesias B B_DISEASE
are O O
improved O O
by O O
fluoxetine O O
. O O

We O O
evaluated O O
the O O
severity O O
of O O
motor B B_DISEASE
disability I I_DISEASE
and O O
dyskinesias B B_DISEASE_ADJECTIVE[DISEASE]
in O O
seven O O
levodopa O O
- O O
responsive O O
patients O O
with O O
Parkinson B B_DISEASE
' I I_DISEASE
s I I_DISEASE
disease I I_DISEASE
after O O
an O O
acute O O
challenge O O
with O O
the O O
mixed O O
dopamine O O
agonist O O
, O O
apomorphine O O
, O O
before O O
and O O
after O O
the O O
administration O O
of O O
fluoxetine O O
( O O
20 O O
mg O O
twice O O
per O O
day O O
) O O
for O O
11 O O
+ O O
/ O O
- O O
1 O O
days O O
. O O

After O O
fluoxetine O O
treatment O O
, O O
there O O
was O O
a O O
significant O O
47 O O
% O O
improvement O O
( O O
p O O
< O O
0 O O
. O O
05 O O
) O O
of O O
apomorphine O O
- O O
induced O O
dyskinesias B B_DISEASE
without O O
modification O O
of O O
parkinsonian B B_DISEASE
motor B I_DISEASE
disability I I_DISEASE
. O O

The O O
dyskinesias B B_DISEASE_ADJECTIVE[DISEASE]/B_MEASURE
were O O
reduced O O
predominantly O O
in O O
the O O
lower O O
limbs O O
during O O
the O O
onset O O
and O O
disappearance O O
of O O
dystonic B B_DISEASE
dyskinesias I I_DISEASE
( O O
onset O O
- O O
and O O
end O O
- O O
of O O
- O O
dose O O
dyskinesias B B_DISEASE_ADJECTIVE[DISEASE]/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
) O O
and O O
in O O
the O O
upper O O
limbs O O
during O O
choreic B B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/B_DISEASE_ADJECTIVE[DISEASE]
mid I I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/I_DISEASE_ADJECTIVE[DISEASE]
- I I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/I_DISEASE_ADJECTIVE[DISEASE]
dose I I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/I_DISEASE_ADJECTIVE[DISEASE]
dyskinesias I I_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE/I_DISEASE_ADJECTIVE[DISEASE]
. O O

The O O
results O O
suggest O O
that O O
increased O O
brain O O
serotoninergic O O
transmission O O
with O O
fluoxetine O O
may O O
reduce O O
levodopa O O
- O O
or O O
dopamine O O
agonist O O
- O O
induced O O
dyskinesias B B_DISEASE
without O O
aggravating O O
parkinsonian B B_DISEASE
motor B I_DISEASE
disability I I_DISEASE
. O O

A O O
large O O
population O O
- O O
based O O
follow O O
- O O
up O O
study O O
of O O
trimethoprim O O
- O O
sulfamethoxazole O O
, O O
trimethoprim O O
, O O
and O O
cephalexin O O
for O O
uncommon O O
serious O O
drug B B_DISEASE
toxicity I I_DISEASE
. O O

We O O
conducted O O
a O O
population O O
- O O
based O O
45 O O
- O O
day O O
follow O O
- O O
up O O
study O O
of O O
232 O O
, O O
390 O O
people O O
who O O
were O O
prescribed O O
trimethoprim O O
- O O
sulfamethoxazole O O
( O O
TMP O O
- O O
SMZ O O
) O O
, O O
266 O O
, O O
951 O O
prescribed O O
trimethoprim O O
alone O O
, O O
and O O
196 O O
, O O
397 O O
prescribed O O
cephalexin O O
, O O
to O O
estimate O O
the O O
risk O O
of O O
serious O O
liver B B_DISEASE
, I I_DISEASE
blood I I_DISEASE
, I I_DISEASE
skin I I_DISEASE
, I I_DISEASE
and I I_DISEASE
renal I I_DISEASE
disorders I I_DISEASE
resulting O O
in O O
referral O O
or O O
hospitalization O O
associated O O
with O O
these O O
drugs O O
. O O

The O O
results O O
were O O
based O O
on O O
information O O
recorded O O
on O O
office O O
computers O O
by O O
selected O O
general O O
practitioners O O
in O O
the O O
United O O
Kingdom O O
, O O
together O O
with O O
a O O
review O O
of O O
clinical O O
records O O
. O O

The O O
risk O O
of O O
clinically O O
important O O
idiopathic O O
liver B B_DISEASE
disease I I_DISEASE
was O O
similar O O
for O O
persons O O
prescribed O O
TMP O O
- O O
SMZ O O
( O O
5 O O
. O O
2 O O
/ O O
100 O O
, O O
000 O O
) O O
and O O
those O O
prescribed O O
trimethoprim O O
alone O O
( O O
3 O O
. O O
8 O O
/ O O
100 O O
, O O
000 O O
) O O
. O O

Only O O
five O O
patients O O
experienced O O
blood O O
disorders O O
, O O
one O O
of O O
whom O O
was O O
exposed O O
to O O
TMP O O
- O O
SMZ O O
; O O
of O O
seven O O
with O O
erythema B B_DISEASE
multiforme I I_DISEASE
and O O
Stevens B B_DISEASE
- I I_DISEASE
Johnson I I_DISEASE
syndrome I I_DISEASE
, O O
four O O
were O O
exposed O O
to O O
TMP O O
- O O
SMZ O O
. O O

The O O
one O O
case O O
of O O
toxic B B_DISEASE
epidermal I I_DISEASE
necrolysis I I_DISEASE
occurred O O
in O O
a O O
patient O O
who O O
took O O
cephalexin O O
. O O

Finally O O
, O O
only O O
five O O
cases O O
of O O
acute O O
parenchymal O O
renal B B_DISEASE
disease I I_DISEASE
occurred O O
, O O
none O O
likely O O
to O O
be O O
caused O O
by O O
a O O
study O O
drug O O
. O O

Clinical O O
safety O O
of O O
lidocaine O O
in O O
patients O O
with O O
cocaine O O
- O O
associated O O
myocardial B B_DISEASE/B_LOCATION
infarction I I_DISEASE/I_LOCATION
. O O

STUDY O O
OBJECTIVE O O
: O O
To O O
evaluate O O
the O O
safety O O
of O O
lidocaine O O
in O O
the O O
setting O O
of O O
cocaine O O
- O O
induced O O
myocardial B B_DISEASE
infarction I I_DISEASE
( O O
MI B B_LOCATION/B_DISEASE
) O O
. O O

DESIGN O O
: O O
A O O
retrospective O O
, O O
multicenter O O
study O O
. O O

SETTING O O
: O O
Twenty O O
- O O
nine O O
university O O
, O O
university O O
- O O
affiliated O O
, O O
or O O
community O O
hospitals O O
during O O
a O O
6 O O
- O O
year O O
period O O
( O O
total O O
of O O
117 O O
cumulative O O
hospital O O
- O O
years O O
) O O
. O O

PARTICIPANTS O O
: O O
Patients O O
with O O
cocaine O O
- O O
associated O O
MI B B_DISEASE/B_LOCATION
who O O
received O O
lidocaine O O
in O O
the O O
emergency O O
department O O
. O O

RESULTS O O
: O O
Of O O
29 O O
patients O O
who O O
received O O
lidocaine O O
in O O
the O O
setting O O
of O O
cocaine O O
- O O
associated O O
MI B B_DISEASE
, O O
no O O
patient O O
died O O
; O O
exhibited O O
bradydysrhythmias B B_DISEASE
, O O
ventricular B B_DISEASE
tachycardia I I_DISEASE
, O O
or O O
ventricular B B_DISEASE
fibrillation I I_DISEASE
; O O
or O O
experienced O O
seizures B B_DISEASE
after O O
administration O O
of O O
lidocaine O O
( O O
95 O O
% O O
confidence O O
interval O O
, O O
0 O O
% O O
to O O
11 O O
% O O
) O O
. O O

CONCLUSION O O
: O O
Despite O O
theoretical O O
concerns O O
that O O
lidocaine O O
may O O
enhance O O
cocaine O O
toxicity B B_DISEASE/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
, O O
the O O
use O O
of O O
lidocaine O O
in O O
patients O O
with O O
cocaine O O
- O O
associated O O
MI B B_DISEASE/B_LOCATION
was O O
not O O
associated O O
with O O
significant O O
cardiovascular B B_DISEASE_ADJECTIVE[DISEASE]
or I I_DISEASE_ADJECTIVE[DISEASE]
central I I_DISEASE_ADJECTIVE[DISEASE]
nervous I I_DISEASE_ADJECTIVE[DISEASE]
system I I_DISEASE_ADJECTIVE[DISEASE]
toxicity I I_DISEASE_ADJECTIVE[DISEASE]
. O O

Experimental O O
progressive O O
muscular B B_DISEASE
dystrophy I I_DISEASE
and O O
its O O
treatment O O
with O O
high O O
doses O O
anabolizing O O
agents O O
. O O

We O O
are O O
still O O
a O O
long O O
way O O
from O O
discovering O O
an O O
unequivocal O O
pathogenetic O O
interpretation O O
of O O
progressive O O
muscular B B_DISEASE
dystrophy I I_DISEASE
in O O
man O O
. O O

Noteworthy O O
efforts O O
have O O
been O O
made O O
in O O
the O O
experimental O O
field O O
; O O
a O O
recessive O O
autosomic O O
form O O
found O O
in O O
the O O
mouse O O
seems O O
to O O
bear O O
the O O
closest O O
resemblance O O
to O O
the O O
human O O
form O O
from O O
the O O
genetic O O
point O O
of O O
view O O
. O O

Myopathy B B_DISEASE
due O O
to O O
lack O O
of O O
vitamin O O
E O O
and O O
myopathy B B_DISEASE
induced O O
by O O
certain O O
viruses O O
have O O
much O O
in O O
common O O
anatomically O O
and O O
pathologically O O
with O O
the O O
human O O
form O O
. O O

The O O
authors O O
induced O O
myodystrophy B B_DISEASE
in O O
the O O
rat O O
by O O
giving O O
it O O
a O O
diet O O
lacking O O
in O O
vitamin O O
E O O
. O O

The O O
pharmacological O O
characteristics O O
of O O
vitamin O O
E O O
and O O
the O O
degenerative O O
changes O O
brought O O
about O O
by O O
its O O
deficiency O O
, O O
especially O O
in O O
the O O
muscles O O
, O O
are O O
illustrated O O
. O O

It O O
is O O
thus O O
confirmed O O
that O O
the O O
histological O O
characteristics O O
of O O
myopathic B B_DISEASE_ADJECTIVE[DISEASE]/B_PERSON
rat O O
muscle O O
induced O O
experimentally O O
are O O
extraordinarily O O
similar O O
to O O
those O O
of O O
human O O
myopathy B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
as O O
confirmed O O
during O O
biopsies O O
performed O O
at O O
the O O
Orthopaedic O O
Traumatological O O
Centre O O
, O O
Florence O O
. O O

The O O
encouraging O O
results O O
obtained O O
in O O
various O O
authoratative O O
departments O O
in O O
myopathic B B_DISEASE/B_THERAPEUTIC_OR_PREVENTIVE_PROCEDURE
patients O O
by O O
using O O
anabolizing O O
steroids O O
have O O
encouraged O O
the O O
authors O O
to O O
investigate O O
the O O
beneficial O O
effects O O
of O O
one O O
anabolizing O O
agent O O
( O O
Dianabol O O
, O O
CIBA O O
) O O
at O O
high O O
doses O O
in O O
rats O O
rendered O O
myopathic B B_DISEASE_ADJECTIVE[DISEASE]
by O O
a O O
diet O O
deficient O O
in O O
vitamin O O
E O O
. O O

In O O
this O O
way O O
they O O
obtained O O
appreciable O O
changes O O
in O O
body O O
weight O O
( O O
increased O O
from O O
50 O O
to O O
70 O O
g O O
after O O
forty O O
days O O
at O O
a O O
dose O O
of O O
5 O O
mg O O
per O O
day O O
of O O
anabolizing O O
agent O O
) O O
, O O
but O O
most O O
of O O
all O O
they O O
found O O
histological O O
changes O O
due O O
to O O
" O O
regenerative O O
" O O
changes O O
in O O
the O O
muscle O O
tissue O O
, O O
which O O
however O O
maintained O O
its O O
myopathic B B_DISEASE_ADJECTIVE[DISEASE]/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
characteristics O O
in O O
the O O
control O O
animals O O
that O O
were O O
not O O
treated O O
with O O
the O O
anabolizing O O
agent O O
. O O

The O O
authors O O
conclude O O
by O O
affirming O O
the O O
undoubted O O
efficacy O O
of O O
the O O
anabolizing O O
steroids O O
in O O
experimental O O
myopathic B B_DISEASE_ADJECTIVE[DISEASE]/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
disease I B_DISEASE_ADJECTIVE[DISEASE]/I_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
, O O
but O O
they O O
have O O
reservations O O
as O O
to O O
the O O
transfer O O
of O O
the O O
results O O
into O O
the O O
human O O
field O O
, O O
where O O
high O O
dosage O O
cannot O O
be O O
carried O O
out O O
continuously O O
because O O
of O O
the O O
effects O O
of O O
the O O
drug O O
on O O
virility O O
; O O
because O O
the O O
tissue O O
injury O O
too O O
often O O
occurs O O
at O O
an O O
irreversible O O
stage O O
vis O O
- O O
a O O
- O O
vis O O
the O O
" O O
regeneration O O
" O O
of O O
the O O
muscle O O
tissue O O
; O O
and O O
finally O O
because O O
the O O
dystrophic O O
injurious O O
agent O O
is O O
certainly O O
not O O
the O O
lack O O
of O O
vitamin O O
E O O
but O O
something O O
as O O
yet O O
unknown O O
. O O

Paclitaxel O O
3 O O
- O O
hour O O
infusion O O
given O O
alone O O
and O O
combined O O
with O O
carboplatin O O
: O O
preliminary O O
results O O
of O O
dose O O
- O O
escalation O O
trials O O
. O O

Paclitaxel O O
( O O
Taxol O O
; O O
Bristol O O
- O O
Myers O O
Squibb O O
Company O O
, O O
Princeton O O
, O O
NJ O O
) O O
by O O
3 O O
- O O
hour O O
infusion O O
was O O
combined O O
with O O
carboplatin O O
in O O
a O O
phase O O
I O O
/ O O
II O O
study O O
directed O O
to O O
patients O O
with O O
non B B_DISEASE
- I I_DISEASE
small I I_DISEASE
cell I I_DISEASE
lung I I_DISEASE
cancer I I_DISEASE
. O O

Carboplatin O O
was O O
given O O
at O O
a O O
fixed O O
target O O
area O O
under O O
the O O
concentration O O
- O O
time O O
curve O O
of O O
6 O O
. O O
0 O O
by O O
the O O
Calvert O O
formula O O
, O O
whereas O O
paclitaxel O O
was O O
escalated O O
in O O
patient O O
cohorts O O
from O O
150 O O
mg O O
/ O O
m2 O O
( O O
dose O O
level O O
I O O
) O O
to O O
175 O O
, O O
200 O O
, O O
225 O O
, O O
and O O
250 O O
mg O O
/ O O
m2 O O
. O O

The O O
225 O O
mg O O
/ O O
m2 O O
level O O
was O O
expanded O O
for O O
the O O
phase O O
II O O
study O O
since O O
the O O
highest O O
level O O
achieved O O
( O O
250 O O
mg O O
/ O O
m2 O O
) O O
required O O
modification O O
because O O
of O O
nonhematologic O O
toxicities B B_DISEASE
( O O
arthralgia B B_DISEASE/B_BODY_PART_OR_ORGAN_COMPONENT
and O O
sensory B B_DISEASE
neuropathy I I_DISEASE
) O O
. O O

Carboplatin O O
did O O
not O O
appear O O
to O O
add O O
to O O
the O O
hematologic B B_DISEASE/B_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
toxicities I B_DISEASE/I_LAB_PROCEDURE[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
observed O O
, O O
and O O
the O O
paclitaxel O O
/ O O
carboplatin O O
combination O O
could O O
be O O
dosed O O
every O O
3 O O
weeks O O
. O O

The O O
dose O O
- O O
dependent O O
effect O O
of O O
misoprostol O O
on O O
indomethacin O O
- O O
induced O O
renal B B_DISEASE
dysfunction I I_DISEASE
in O O
well O O
compensated O O
cirrhosis B B_DISEASE/B_STUDY[THERAPEUTIC_OR_PREVENTIVE_PROCEDURE]
. O O

Misoprostol O O
( O O
200 O O
micrograms O O
) O O
has O O
been O O
shown O O
to O O
acutely O O
counteract O O
the O O
indomethacin O O
- O O
induced O O
renal B B_DISEASE
dysfunction I I_DISEASE
in O O
well O O
compensated O O
cirrhotic B B_DISEASE
patients O O
. O O

The O O
aim O O
of O O
this O O
study O O
was O O
to O O
determine O O
if O O
the O O
prophylactic O O
value O O
of O O
misoprostol O O
was O O
dose O O
- O O
dependent O O
. O O

Parameters O O
of O O
renal O O
hemodynamics O O
and O O
tubular O O
sodium O O
and O O
water O O
handling O O
were O O
assessed O O
by O O
clearance O O
techniques O O
in O O
26 O O
well O O
compensated O O
cirrhotic B B_DISEASE/B_PERSON
patients O O
before O O
and O O
after O O
an O O
oral O O
combination O O
of O O
50 O O
mg O O
of O O
indomethacin O O
and O O
various O O
doses O O
of O O
misoprostol O O
. O O

These O O
changes O O
were O O
maximal O O
in O O
the O O
hour O O
immediately O O
after O O
medications O O
and O O
slowly O O
returned O O
toward O O
base O O
- O O
line O O
levels O O
thereafter O O
. O O

These O O
results O O
suggest O O
that O O
the O O
renal O O
protective O O
effects O O
of O O
misoprostol O O
is O O
dose O O
- O O
dependent O O
. O O

However O O
, O O
until O O
this O O
apparent O O
ability O O
of O O
200 O O
micrograms O O
of O O
misoprostol O O
to O O
prevent O O
the O O
adverse O O
effects O O
of O O
indomethacin O O
on O O
renal O O
function O O
is O O
confirmed O O
with O O
chronic O O
frequent O O
dosing O O
, O O
it O O
would O O
be O O
prudent O O
to O O
avoid O O
nonsteroidal O O
anti O O
- O O
inflammatory O O
therapy O O
in O O
patients O O
with O O
cirrhosis B B_DISEASE/B_LOCATION
. O O

Increased O O
frequency O O
and O O
severity O O
of O O
angio B B_DISEASE
- I I_DISEASE
oedema I I_DISEASE
related O O
to O O
long O O
- O O
term O O
therapy O O
with O O
angiotensin O O
- O O
converting O O
enzyme O O
inhibitor O O
in O O
two O O
patients O O
. O O

Adverse O O
reactions O O
to O O
drugs O O
are O O
well O O
recognized O O
as O O
a O O
cause O O
of O O
acute O O
or O O
chronic O O
urticaria B B_DISEASE
, O O
and O O
angio B B_DISEASE
